Time,Win,Door,Cooling,Temp,CO2,VOC,Pressure,Electricity,Presence,Number,Win15,Door15,Cooling15,Time15,Temp_15,Tempfd,Tempfd2,Tempfs,CO2_15,CO2fd,CO2fd2,CO2fs,VOC_15,VOCfd,VOCfd2,VOCfs,Electricity_15,Powerfd,Powerfd2,Powerfs,Presence_15,Number_15
2016/6/6 13:42,0,0,0,28.7,377,509,990.9,45.76,0,0,,,,,,,,,,,,,,,,,,,,,,
2016/6/6 13:43,0,0,0,28.65,360,507,990.9,45.54,0,0,,,,,,,,,,,,,,,,,,,,,,
2016/6/6 13:44,0,0,0,28.65,350,505,990.9,46.64,0,0,,,,,,,,,,,,,,,,,,,,,,
2016/6/6 13:45,0,0,0,28.6,344,506,990.8,46.2,0,0,,,,,,,,,,,,,,,,,,,,,,
2016/6/6 13:46,0,0,0,28.6,342,506,990.8,45.54,0,0,,,,,,,,,,,,,,,,,,,,,,
2016/6/6 13:47,0,0,0,28.6,338,507,990.8,46.86,0,0,,,,,,,,,,,,,,,,,,,,,,
2016/6/6 13:48,0,0,0,28.6,334,509,990.8,45.54,0,0,,,,,,,,,,,,,,,,,,,,,,
2016/6/6 13:49,0,0,0,28.6,332,512,990.8,45.32,0,0,,,,,,,,,,,,,,,,,,,,,,
2016/6/6 13:50,0,0,0,28.6,332,511,990.8,45.76,0,0,,,,,,,,,,,,,,,,,,,,,,
2016/6/6 13:51,0,0,0,28.6,331,513,990.9,46.42,0,0,,,,,,,,,,,,,,,,,,,,,,
2016/6/6 13:52,0,0,0,28.6,329,515,990.9,47.08,0,0,,,,,,,,,,,,,,,,,,,,,,
2016/6/6 13:53,0,0,0,28.55,329,517,990.9,44.88,0,0,,,,,,,,,,,,,,,,,,,,,,
2016/6/6 13:54,0,0,0,28.55,329,518,990.8,46.2,0,0,,,,,,,,,,,,,,,,,,,,,,
2016/6/6 13:55,0,0,0,28.55,329,520,990.8,46.2,0,0,,,,,,,,,,,,,,,,,,,,,,
2016/6/6 13:56,0,0,0,28.5,325,523,990.8,44.88,0,0,,,,,,,,,,,,,,,,,,,,,,
2016/6/6 13:57,0,0,0,28.5,325,526,990.8,54.56,0,0,,,,,,,,,,,,,,,,,,,,,,
2016/6/6 13:58,0,0,0,28.5,325,528,990.8,51.04,0,0,,,,,,,,,,,,,,,,,,,,,,
2016/6/6 13:59,0,0,0,28.5,325,530,990.8,46.64,0,0,,,,,,,,,,,,,,,,,,,,,,
2016/6/6 14:00,0,0,0,28.5,325,532,990.8,45.98,0,0,,,,,,,,,,,,,,,,,,,,,,
2016/6/6 14:01,0,0,0,28.5,325,531,990.8,46.2,0,0,,,,,,,,,,,,,,,,,,,,,,
2016/6/6 14:02,0,0,0,28.5,331,531,990.9,44.66,0,0,,,,,,,,,,,,,,,,,,,,,,
2016/6/6 14:03,0,0,0,28.5,331,533,990.8,47.52,0,0,,,,,,,,,,,,,,,,,,,,,,
2016/6/6 14:04,0,0,0,28.5,329,535,990.8,20.46,0,0,,,,,,,,,,,,,,,,,,,,,,
2016/6/6 14:05,0,0,0,28.5,332,539,990.8,18.92,0,0,,,,,,,,,,,,,,,,,,,,,,
2016/6/6 14:06,0,0,0,28.5,332,539,990.8,17.82,0,0,,,,,,,,,,,,,,,,,,,,,,
2016/6/6 14:07,0,0,0,28.45,334,540,990.8,17.6,0,0,,,,,,,,,,,,,,,,,,,,,,
2016/6/6 14:08,0,0,0,28.45,338,538,990.8,17.6,0,0,,,,,,,,,,,,,,,,,,,,,,
2016/6/6 14:09,0,0,0,28.45,336,537,990.8,17.82,0,0,,,,,,,,,,,,,,,,,,,,,,
2016/6/6 14:10,0,0,0,28.4,336,538,990.8,18.7,0,0,,,,,,,,,,,,,,,,,,,,,,
2016/6/6 14:11,0,0,0,28.4,338,541,990.8,18.26,0,0,,,,,,,,,,,,,,,,,,,,,,
2016/6/6 14:12,0,0,0,28.4,338,543,990.8,18.04,0,0,,,,,,,,,,,,,,,,,,,,,,
2016/6/6 14:13,0,0,0,28.4,338,543,990.7,18.48,0,0,,,,,,,,,,,,,,,,,,,,,,
2016/6/6 14:14,0,0,0,28.4,338,544,990.7,19.36,0,0,,,,,,,,,,,,,,,,,,,,,,
2016/6/6 14:15,0,0,0,28.4,338,544,990.7,17.82,0,0,,,,,,,,,,,,,,,,,,,,,,
2016/6/6 14:16,0,0,0,28.4,336,549,990.7,18.04,0,0,,,,,,,,,,,,,,,,,,,,,,
2016/6/6 14:17,0,0,0,28.4,344,549,990.7,18.7,0,0,,,,,,,,,,,,,,,,,,,,,,
2016/6/6 14:18,0,0,0,28.4,348,551,990.7,18.48,0,0,,,,,,,,,,,,,,,,,,,,,,
2016/6/6 14:19,0,0,0,28.4,344,549,990.7,11.66,0,0,,,,,,,,,,,,,,,,,,,,,,
2016/6/6 14:20,0,0,0,28.4,346,546,990.7,11,0,0,,,,,,,,,,,,,,,,,,,,,,
2016/6/6 14:21,0,0,0,28.4,348,548,990.7,10.56,0,0,,,,,,,,,,,,,,,,,,,,,,
2016/6/6 14:22,0,0,0,28.4,344,550,990.7,9.02,0,0,,,,,,,,,,,,,,,,,,,,,,
2016/6/6 14:23,0,0,0,28.35,344,552,990.7,9.68,0,0,,,,,,,,,,,,,,,,,,,,,,
2016/6/6 14:24,0,0,0,28.35,340,553,990.7,11.22,0,0,,,,,,,,,,,,,,,,,,,,,,
2016/6/6 14:25,0,0,0,28.35,342,554,990.7,10.12,0,0,,,,,,,,,,,,,,,,,,,,,,
2016/6/6 14:26,0,0,0,28.35,344,556,990.7,9.24,0,0,,,,,,,,,,,,,,,,,,,,,,
2016/6/6 14:27,0,0,0,28.3,346,553,990.7,9.9,0,0,,,,,,,,,,,,,,,,,,,,,,
2016/6/6 14:28,0,0,0,28.35,346,557,990.7,11,0,0,,,,,,,,,,,,,,,,,,,,,,
2016/6/6 14:29,0,0,0,28.35,346,556,990.7,10.34,0,0,,,,,,,,,,,,,,,,,,,,,,
2016/6/6 14:30,0,0,0,28.3,350,556,990.7,10.12,0,0,,,,,,,,,,,,,,,,,,,,,,
2016/6/6 14:31,0,0,0,28.35,354,560,990.7,10.56,0,0,,,,,,,,,,,,,,,,,,,,,,
2016/6/6 14:32,0,0,0,28.3,352,556,990.7,9.9,0,0,,,,,,,,,,,,,,,,,,,,,,
2016/6/6 14:33,0,0,0,28.35,356,557,990.7,9.68,0,0,,,,,,,,,,,,,,,,,,,,,,
2016/6/6 14:34,0,0,0,28.35,356,559,990.7,10.12,0,0,,,,,,,,,,,,,,,,,,,,,,
2016/6/6 14:35,0,0,0,28.3,354,561,990.7,10.56,0,0,,,,,,,,,,,,,,,,,,,,,,
2016/6/6 14:36,0,0,0,28.35,356,559,990.7,9.46,0,0,,,,,,,,,,,,,,,,,,,,,,
2016/6/6 14:37,0,0,0,28.35,362,558,990.7,10.56,0,0,,,,,,,,,,,,,,,,,,,,,,
2016/6/6 14:38,0,0,0,28.3,358,555,990.7,9.9,0,0,,,,,,,,,,,,,,,,,,,,,,
2016/6/6 14:39,0,0,0,28.3,358,554,990.7,10.12,0,0,,,,,,,,,,,,,,,,,,,,,,
2016/6/6 14:40,0,0,0,28.35,360,554,990.7,9.46,0,0,,,,,,,,,,,,,,,,,,,,,,
2016/6/6 14:41,0,0,0,28.3,362,552,990.7,10.56,0,0,,,,,,,,,,,,,,,,,,,,,,
2016/6/6 14:42,0,0,0,28.35,364,551,990.7,10.78,0,0,,,,,,,,,,,,,,,,,,,,,,
2016/6/6 14:43,0,0,0,28.35,360,550,990.6,9.9,0,0,,,,,,,,,,,,,,,,,,,,,,
2016/6/6 14:44,0,0,0,28.3,360,550,990.6,11.22,0,0,,,,,,,,,,,,,,,,,,,,,,
2016/6/6 14:45,0,0,0,28.3,360,548,990.6,10.78,0,0,,,,,,,,,,,,,,,,,,,,,,
2016/6/6 14:46,0,0,0,28.3,360,548,990.6,12.32,0,0,,,,,,,,,,,,,,,,,,,,,,
2016/6/6 14:47,0,0,0,28.3,356,552,990.6,10.56,0,0,,,,,,,,,,,,,,,,,,,,,,
2016/6/6 14:48,0,0,0,28.3,354,551,990.6,9.9,0,0,,,,,,,,,,,,,,,,,,,,,,
2016/6/6 14:49,0,0,0,28.3,356,551,990.6,9.9,0,0,,,,,,,,,,,,,,,,,,,,,,
2016/6/6 14:50,0,0,0,28.3,360,548,990.6,10.34,0,0,,,,,,,,,,,,,,,,,,,,,,
2016/6/6 14:51,0,0,0,28.3,362,545,990.6,11.66,0,0,,,,,,,,,,,,,,,,,,,,,,
2016/6/6 14:52,0,0,0,28.3,362,547,990.6,10.56,0,0,,,,,,,,,,,,,,,,,,,,,,
2016/6/6 14:53,0,0,0,28.3,356,547,990.6,11.66,0,0,,,,,,,,,,,,,,,,,,,,,,
2016/6/6 14:54,0,0,0,28.3,356,543,990.6,10.56,0,0,,,,,,,,,,,,,,,,,,,,,,
2016/6/6 14:55,0,0,0,28.3,354,542,990.6,9.46,0,0,,,,,,,,,,,,,,,,,,,,,,
2016/6/6 14:56,0,0,0,28.35,354,543,990.6,12.54,0,0,,,,,,,,,,,,,,,,,,,,,,
2016/6/6 14:57,0,0,0,28.3,356,544,990.6,10.34,0,0,,,,,,,,,,,,,,,,,,,,,,
2016/6/6 14:58,0,0,0,28.3,356,545,990.6,10.34,0,0,,,,,,,,,,,,,,,,,,,,,,
2016/6/6 14:59,0,0,0,28.3,358,543,990.6,9.9,0,0,,,,,,,,,,,,,,,,,,,,,,
2016/6/6 15:00,0,0,0,28.35,358,543,990.6,10.34,0,0,,,,,,,,,,,,,,,,,,,,,,
2016/6/6 15:01,0,0,0,28.35,354,544,990.6,10.12,0,0,,,,,,,,,,,,,,,,,,,,,,
2016/6/6 15:02,0,0,0,28.35,356,542,990.6,9.68,0,0,,,,,,,,,,,,,,,,,,,,,,
2016/6/6 15:03,0,0,0,28.35,352,540,990.6,10.12,0,0,,,,,,,,,,,,,,,,,,,,,,
2016/6/6 15:04,0,0,0,28.35,352,540,990.6,9.68,0,0,,,,,,,,,,,,,,,,,,,,,,
2016/6/6 15:05,0,0,0,28.4,354,540,990.6,9.24,0,0,,,,,,,,,,,,,,,,,,,,,,
2016/6/6 15:06,0,0,0,28.4,352,538,990.6,9.9,0,0,,,,,,,,,,,,,,,,,,,,,,
2016/6/6 15:07,0,0,0,28.4,352,542,990.6,11,0,0,,,,,,,,,,,,,,,,,,,,,,
2016/6/6 15:08,0,0,0,28.4,354,542,990.6,12.1,0,0,,,,,,,,,,,,,,,,,,,,,,
2016/6/6 15:09,0,0,0,28.4,354,538,990.6,9.68,0,0,,,,,,,,,,,,,,,,,,,,,,
2016/6/6 15:10,0,0,0,28.4,354,536,990.6,11.66,0,0,,,,,,,,,,,,,,,,,,,,,,
2016/6/6 15:11,0,0,0,28.4,356,538,990.6,9.68,0,0,,,,,,,,,,,,,,,,,,,,,,
2016/6/6 15:12,0,0,0,28.4,356,534,990.6,11,0,0,,,,,,,,,,,,,,,,,,,,,,
2016/6/6 15:13,0,0,0,28.4,356,537,990.6,9.46,0,0,,,,,,,,,,,,,,,,,,,,,,
2016/6/6 15:14,0,0,0,28.4,358,537,990.6,9.24,0,0,,,,,,,,,,,,,,,,,,,,,,
2016/6/6 15:15,0,0,0,28.4,358,540,990.6,10.12,0,0,,,,,,,,,,,,,,,,,,,,,,
2016/6/6 15:16,0,0,0,28.4,356,539,990.6,10.56,0,0,,,,,,,,,,,,,,,,,,,,,,
2016/6/6 15:17,0,0,0,28.4,358,537,990.6,10.78,0,0,,,,,,,,,,,,,,,,,,,,,,
2016/6/6 15:18,0,0,0,28.4,360,544,990.6,14.3,0,0,,,,,,,,,,,,,,,,,,,,,,
2016/6/6 15:19,0,0,0,28.4,365,536,990.6,10.34,0,0,,,,,,,,,,,,,,,,,,,,,,
2016/6/6 15:20,0,0,0,28.4,362,533,990.7,8.58,0,0,,,,,,,,,,,,,,,,,,,,,,
2016/6/6 15:21,0,0,0,28.4,362,528,990.7,8.14,0,0,,,,,,,,,,,,,,,,,,,,,,
2016/6/6 15:22,0,0,0,28.4,360,527,990.6,8.36,0,0,,,,,,,,,,,,,,,,,,,,,,
2016/6/6 15:23,0,0,0,28.4,358,530,990.6,7.92,0,0,,,,,,,,,,,,,,,,,,,,,,
2016/6/6 15:24,0,0,0,28.4,356,529,990.7,9.46,0,0,,,,,,,,,,,,,,,,,,,,,,
2016/6/6 15:25,0,0,0,28.4,354,526,990.7,8.8,0,0,,,,,,,,,,,,,,,,,,,,,,
2016/6/6 15:26,0,1,0,28.4,352,523,990.7,9.02,1,1,,,,,,,,,,,,,,,,,,,,,,
2016/6/6 15:27,0,0,0,28.4,356,526,990.7,10.34,1,1,,,,,,,,,,,,,,,,,,,,,,
2016/6/6 15:28,0,0,0,28.4,381,531,990.6,8.14,1,2,,,,,,,,,,,,,,,,,,,,,,
2016/6/6 15:29,1,1,0,28.4,402,544,990.6,7.92,1,2,,,,,,,,,,,,,,,,,,,,,,
2016/6/6 15:30,1,0,0,28.4,410,554,990.7,8.14,1,2,,,,,,,,,,,,,,,,,,,,,,
2016/6/6 15:31,1,0,0,28.4,412,550,990.8,8.36,1,2,,,,,,,,,,,,,,,,,,,,,,
2016/6/6 15:32,1,0,0,28.35,408,546,990.8,7.92,1,2,,,,,,,,,,,,,,,,,,,,,,
2016/6/6 15:33,1,0,0,28.35,406,542,990.7,7.92,1,2,,,,,,,,,,,,,,,,,,,,,,
2016/6/6 15:34,1,0,0,28.3,406,533,990.7,7.04,1,2,,,,,,,,,,,,,,,,,,,,,,
2016/6/6 15:35,1,0,0,28.2,406,530,990.7,8.58,1,2,,,,,,,,,,,,,,,,,,,,,,
2016/6/6 15:36,1,0,0,28.25,402,523,990.8,7.92,1,2,,,,,,,,,,,,,,,,,,,,,,
2016/6/6 15:37,1,0,0,28.2,393,525,990.7,7.92,1,2,,,,,,,,,,,,,,,,,,,,,,
2016/6/6 15:38,1,0,0,28.2,383,519,990.8,7.92,1,2,,,,,,,,,,,,,,,,,,,,,,
2016/6/6 15:39,1,0,0,28.2,371,517,990.7,8.36,1,2,,,,,,,,,,,,,,,,,,,,,,
2016/6/6 15:40,1,0,0,28.2,365,518,990.7,7.7,1,2,,,,,,,,,,,,,,,,,,,,,,
2016/6/6 15:41,1,0,0,28.2,365,519,990.7,7.7,1,2,,,,,,,,,,,,,,,,,,,,,,
2016/6/6 15:42,1,0,0,28.2,371,515,990.7,9.9,1,2,,,,,,,,,,,,,,,,,,,,,,
2016/6/6 15:43,1,0,0,28.2,373,510,990.6,10.34,1,2,,,,,,,,,,,,,,,,,,,,,,
2016/6/6 15:44,1,0,0,28.2,371,509,990.6,128.26,1,2,,,,,,,,,,,,,,,,,,,,,,
2016/6/6 15:45,1,0,0,28.2,371,510,990.6,85.8,1,2,,,,,,,,,,,,,,,,,,,,,,
2016/6/6 15:46,1,0,0,28.2,375,515,990.6,82.72,1,2,,,,,,,,,,,,,,,,,,,,,,
2016/6/6 15:47,1,0,0,28.2,379,522,990.7,84.04,1,2,,,,,,,,,,,,,,,,,,,,,,
2016/6/6 15:48,1,0,0,28.2,383,520,990.6,84.48,1,2,,,,,,,,,,,,,,,,,,,,,,
2016/6/6 15:49,1,0,0,28.2,387,518,990.7,84.04,1,2,,,,,,,,,,,,,,,,,,,,,,
2016/6/6 15:50,1,0,0,28.25,385,519,990.6,85.36,1,2,,,,,,,,,,,,,,,,,,,,,,
2016/6/6 15:51,1,0,0,28.3,385,520,990.6,82.94,1,2,,,,,,,,,,,,,,,,,,,,,,
2016/6/6 15:52,1,0,0,28.3,387,525,990.7,83.16,1,2,,,,,,,,,,,,,,,,,,,,,,
2016/6/6 15:53,1,0,0,28.3,383,529,990.7,85.36,1,2,,,,,,,,,,,,,,,,,,,,,,
2016/6/6 15:54,1,1,0,28.35,379,527,990.6,98.56,1,3,,,,,,,,,,,,,,,,,,,,,,
2016/6/6 15:55,1,0,0,28.35,381,522,990.7,85.14,1,3,,,,,,,,,,,,,,,,,,,,,,
2016/6/6 15:56,1,0,0,28.35,385,522,990.7,81.62,1,3,,,,,,,,,,,,,,,,,,,,,,
2016/6/6 15:57,1,0,0,28.35,393,529,990.6,85.58,1,3,,,,,,,,,,,,,,,,,,,,,,
2016/6/6 15:58,1,0,0,28.4,395,530,990.6,81.18,1,3,,,,,,,,,,,,,,,,,,,,,,
2016/6/6 15:59,1,0,0,28.45,399,540,990.7,71.72,1,3,,,,,,,,,,,,,,,,,,,,,,
2016/6/6 16:00,1,0,0,28.45,406,537,990.7,73.04,1,3,,,,,,,,,,,,,,,,,,,,,,
2016/6/6 16:01,1,0,0,28.45,412,535,990.6,73.04,1,3,,,,,,,,,,,,,,,,,,,,,,
2016/6/6 16:02,1,0,0,28.5,422,535,990.6,72.6,1,3,,,,,,,,,,,,,,,,,,,,,,
2016/6/6 16:03,1,0,0,28.55,424,534,990.7,72.16,1,3,,,,,,,,,,,,,,,,,,,,,,
2016/6/6 16:04,1,0,0,28.55,432,538,990.6,72.82,1,3,,,,,,,,,,,,,,,,,,,,,,
2016/6/6 16:05,1,0,0,28.6,434,538,990.6,72.38,1,3,,,,,,,,,,,,,,,,,,,,,,
2016/6/6 16:06,1,0,0,28.65,432,541,990.6,78.54,1,3,,,,,,,,,,,,,,,,,,,,,,
2016/6/6 16:07,1,0,0,28.65,430,544,990.7,77.88,1,3,,,,,,,,,,,,,,,,,,,,,,
2016/6/6 16:08,1,0,0,28.65,428,545,990.7,72.16,1,3,,,,,,,,,,,,,,,,,,,,,,
2016/6/6 16:09,1,0,0,28.65,435,545,990.6,71.28,1,3,,,,,,,,,,,,,,,,,,,,,,
2016/6/6 16:10,1,0,0,28.7,445,544,990.6,71.28,1,3,,,,,,,,,,,,,,,,,,,,,,
2016/6/6 16:11,1,0,0,28.75,449,547,990.6,72.6,1,3,,,,,,,,,,,,,,,,,,,,,,
2016/6/6 16:12,1,0,0,28.75,451,552,990.7,71.28,1,3,,,,,,,,,,,,,,,,,,,,,,
2016/6/6 16:13,1,1,0,28.75,457,553,990.6,72.38,1,3,,,,,,,,,,,,,,,,,,,,,,
2016/6/6 16:14,1,0,0,28.75,459,554,990.6,74.8,1,2,,,,,,,,,,,,,,,,,,,,,,
2016/6/6 16:15,1,0,0,28.75,461,545,990.6,73.04,1,2,,,,,,,,,,,,,,,,,,,,,,
2016/6/6 16:16,1,0,0,28.75,465,540,990.6,74.36,1,2,,,,,,,,,,,,,,,,,,,,,,
2016/6/6 16:17,1,0,0,28.75,465,539,990.6,111.54,1,2,,,,,,,,,,,,,,,,,,,,,,
2016/6/6 16:18,1,0,0,28.75,465,538,990.6,73.7,1,2,,,,,,,,,,,,,,,,,,,,,,
2016/6/6 16:19,1,0,0,28.75,463,533,990.6,74.36,1,2,,,,,,,,,,,,,,,,,,,,,,
2016/6/6 16:20,1,0,0,28.75,459,533,990.6,73.04,1,2,,,,,,,,,,,,,,,,,,,,,,
2016/6/6 16:21,1,0,0,28.75,453,537,990.6,73.04,1,2,,,,,,,,,,,,,,,,,,,,,,
2016/6/6 16:22,1,0,0,28.8,449,534,990.5,72.6,1,2,,,,,,,,,,,,,,,,,,,,,,
2016/6/6 16:23,1,0,0,28.75,441,532,990.5,72.16,1,2,,,,,,,,,,,,,,,,,,,,,,
2016/6/6 16:24,1,0,0,28.75,428,532,990.6,72.16,1,2,,,,,,,,,,,,,,,,,,,,,,
2016/6/6 16:25,1,0,0,28.8,424,526,990.5,73.92,1,2,,,,,,,,,,,,,,,,,,,,,,
2016/6/6 16:26,1,0,0,28.8,420,526,990.5,72.6,1,2,,,,,,,,,,,,,,,,,,,,,,
2016/6/6 16:27,1,0,0,28.8,418,527,990.6,70.62,1,2,,,,,,,,,,,,,,,,,,,,,,
2016/6/6 16:28,1,0,0,28.85,418,527,990.5,73.26,1,2,,,,,,,,,,,,,,,,,,,,,,
2016/6/6 16:29,1,0,0,28.85,424,517,990.5,72.38,1,2,,,,,,,,,,,,,,,,,,,,,,
2016/6/6 16:30,1,0,0,28.9,430,518,990.6,72.16,1,2,,,,,,,,,,,,,,,,,,,,,,
2016/6/6 16:31,1,0,0,28.9,432,518,990.6,88.22,1,2,,,,,,,,,,,,,,,,,,,,,,
2016/6/6 16:32,1,0,0,28.9,430,524,990.6,80.96,1,2,,,,,,,,,,,,,,,,,,,,,,
2016/6/6 16:33,1,0,0,28.95,422,522,990.7,81.84,1,2,,,,,,,,,,,,,,,,,,,,,,
2016/6/6 16:34,1,0,0,28.95,406,529,990.7,81.4,1,2,,,,,,,,,,,,,,,,,,,,,,
2016/6/6 16:35,1,0,0,28.95,400,530,990.7,81.62,1,2,,,,,,,,,,,,,,,,,,,,,,
2016/6/6 16:36,1,0,0,28.95,399,526,990.7,82.94,1,2,,,,,,,,,,,,,,,,,,,,,,
2016/6/6 16:37,1,0,0,28.95,399,526,990.7,82.06,1,2,,,,,,,,,,,,,,,,,,,,,,
2016/6/6 16:38,1,0,0,28.95,404,528,990.7,80.74,1,2,,,,,,,,,,,,,,,,,,,,,,
2016/6/6 16:39,1,0,0,28.85,399,525,990.7,81.18,1,2,,,,,,,,,,,,,,,,,,,,,,
2016/6/6 16:40,1,0,0,28.9,391,526,990.7,83.16,1,2,,,,,,,,,,,,,,,,,,,,,,
2016/6/6 16:41,1,0,0,28.9,393,521,990.7,82.5,1,2,,,,,,,,,,,,,,,,,,,,,,
2016/6/6 16:42,1,0,0,28.9,399,528,990.7,82.28,1,2,,,,,,,,,,,,,,,,,,,,,,
2016/6/6 16:43,1,0,0,28.85,406,525,990.7,80.74,1,2,,,,,,,,,,,,,,,,,,,,,,
2016/6/6 16:44,1,0,0,28.85,399,521,990.7,80.52,1,2,,,,,,,,,,,,,,,,,,,,,,
2016/6/6 16:45,1,0,0,28.85,389,517,990.7,55.22,1,2,,,,,,,,,,,,,,,,,,,,,,
2016/6/6 16:46,1,0,0,28.8,381,513,990.6,44.44,1,2,,,,,,,,,,,,,,,,,,,,,,
2016/6/6 16:47,1,0,0,28.85,373,520,990.6,44.66,1,2,,,,,,,,,,,,,,,,,,,,,,
2016/6/6 16:48,1,0,0,28.85,371,524,990.7,45.76,1,2,,,,,,,,,,,,,,,,,,,,,,
2016/6/6 16:49,1,0,0,28.85,365,524,990.7,62.04,1,2,,,,,,,,,,,,,,,,,,,,,,
2016/6/6 16:50,1,0,0,28.85,362,516,990.7,45.98,1,2,,,,,,,,,,,,,,,,,,,,,,
2016/6/6 16:51,1,0,0,28.85,365,512,990.7,47.3,1,2,,,,,,,,,,,,,,,,,,,,,,
2016/6/6 16:52,1,0,0,28.9,369,513,990.7,46.86,1,2,,,,,,,,,,,,,,,,,,,,,,
2016/6/6 16:53,1,0,0,28.95,375,514,990.7,47.74,1,2,,,,,,,,,,,,,,,,,,,,,,
2016/6/6 16:54,1,0,0,28.95,377,512,990.7,45.98,1,2,,,,,,,,,,,,,,,,,,,,,,
2016/6/6 16:55,1,0,0,28.95,381,516,990.7,45.98,1,2,,,,,,,,,,,,,,,,,,,,,,
2016/6/6 16:56,1,0,0,29,381,522,990.7,48.4,1,2,,,,,,,,,,,,,,,,,,,,,,
2016/6/6 16:57,1,0,0,29,383,527,990.8,47.08,1,2,,,,,,,,,,,,,,,,,,,,,,
2016/6/6 16:58,1,0,0,29,383,525,990.7,45.1,1,2,,,,,,,,,,,,,,,,,,,,,,
2016/6/6 16:59,1,0,0,29,379,526,990.8,44.88,1,2,,,,,,,,,,,,,,,,,,,,,,
2016/6/6 17:00,1,0,0,29.05,375,519,990.7,45.76,1,2,,,,,,,,,,,,,,,,,,,,,,
2016/6/6 17:01,1,0,0,29.05,375,514,990.7,45.54,1,2,,,,,,,,,,,,,,,,,,,,,,
2016/6/6 17:02,1,0,0,29.05,373,512,990.8,43.78,1,2,,,,,,,,,,,,,,,,,,,,,,
2016/6/6 17:03,1,0,0,29.05,373,506,990.8,44.88,1,2,,,,,,,,,,,,,,,,,,,,,,
2016/6/6 17:04,1,0,0,29.05,371,511,990.8,44.88,1,2,,,,,,,,,,,,,,,,,,,,,,
2016/6/6 17:05,1,0,0,29.05,367,513,990.8,16.94,1,2,,,,,,,,,,,,,,,,,,,,,,
2016/6/6 17:06,1,0,0,29.05,365,516,990.8,18.04,1,2,,,,,,,,,,,,,,,,,,,,,,
2016/6/6 17:07,1,0,0,29.05,362,517,990.8,16.28,1,2,,,,,,,,,,,,,,,,,,,,,,
2016/6/6 17:08,1,0,0,29,358,513,990.8,18.48,1,2,,,,,,,,,,,,,,,,,,,,,,
2016/6/6 17:09,1,0,0,28.95,360,511,990.8,18.7,1,2,,,,,,,,,,,,,,,,,,,,,,
2016/6/6 17:10,1,0,0,28.95,358,505,990.8,16.72,1,2,,,,,,,,,,,,,,,,,,,,,,
2016/6/6 17:11,1,0,0,28.95,358,506,990.8,16.94,1,2,,,,,,,,,,,,,,,,,,,,,,
2016/6/6 17:12,1,0,0,28.95,367,507,990.8,17.38,1,2,,,,,,,,,,,,,,,,,,,,,,
2016/6/6 17:13,1,0,0,28.95,367,501,990.9,16.72,1,2,,,,,,,,,,,,,,,,,,,,,,
2016/6/6 17:14,1,0,0,28.9,364,497,990.8,121,1,2,,,,,,,,,,,,,,,,,,,,,,
2016/6/6 17:15,1,0,0,28.9,356,497,990.8,83.6,1,2,,,,,,,,,,,,,,,,,,,,,,
2016/6/6 17:16,1,0,0,28.9,362,496,990.8,81.4,1,2,,,,,,,,,,,,,,,,,,,,,,
2016/6/6 17:17,1,0,0,28.9,362,498,990.8,82.72,1,2,,,,,,,,,,,,,,,,,,,,,,
2016/6/6 17:18,1,0,0,28.9,360,496,990.8,80.96,1,2,,,,,,,,,,,,,,,,,,,,,,
2016/6/6 17:19,1,0,0,28.9,360,495,990.9,80.96,1,2,,,,,,,,,,,,,,,,,,,,,,
2016/6/6 17:20,1,0,0,28.9,365,499,990.8,71.28,1,2,,,,,,,,,,,,,,,,,,,,,,
2016/6/6 17:21,1,0,0,28.9,367,501,990.8,71.94,1,2,,,,,,,,,,,,,,,,,,,,,,
2016/6/6 17:22,1,0,0,28.9,365,503,990.8,70.62,1,2,,,,,,,,,,,,,,,,,,,,,,
2016/6/6 17:23,1,0,0,28.9,366,506,990.8,75.24,1,2,,,,,,,,,,,,,,,,,,,,,,
2016/6/6 17:24,1,0,0,28.9,365,502,990.8,72.38,1,2,,,,,,,,,,,,,,,,,,,,,,
2016/6/6 17:25,1,0,0,28.9,367,503,990.8,71.28,1,2,,,,,,,,,,,,,,,,,,,,,,
2016/6/6 17:26,1,0,0,28.95,367,500,990.8,72.16,1,2,,,,,,,,,,,,,,,,,,,,,,
2016/6/6 17:27,1,0,0,28.9,369,498,990.8,75.24,1,2,,,,,,,,,,,,,,,,,,,,,,
2016/6/6 17:28,1,0,0,28.95,367,499,990.8,73.26,1,2,,,,,,,,,,,,,,,,,,,,,,
2016/6/6 17:29,1,0,0,28.95,367,497,990.9,73.04,1,2,,,,,,,,,,,,,,,,,,,,,,
2016/6/6 17:30,1,0,0,29,369,503,990.8,73.92,1,2,,,,,,,,,,,,,,,,,,,,,,
2016/6/6 17:31,1,0,0,29,371,501,990.8,73.04,1,2,,,,,,,,,,,,,,,,,,,,,,
2016/6/6 17:32,1,0,0,29,373,504,990.8,72.38,1,2,,,,,,,,,,,,,,,,,,,,,,
2016/6/6 17:33,1,0,0,29,369,505,990.8,71.94,1,2,,,,,,,,,,,,,,,,,,,,,,
2016/6/6 17:34,1,0,0,29,367,502,990.8,75.24,1,2,,,,,,,,,,,,,,,,,,,,,,
2016/6/6 17:35,1,0,0,29,365,502,990.8,71.72,1,2,,,,,,,,,,,,,,,,,,,,,,
